age,salary,experience_years,weekly_study_hours,courses_completed,login_days_past30,membership,device,region,promo_opt_in,num_promo_emails_last3m,churn
43.0,47653860.0,12,6.2,2,24,premium,desktop,울산광역시,1,0,0
48.0,61455022.0,15,6.2,4,12,premium,mobile,광주광역시,1,2,0
,56011058.0,15,4.3,2,30,premium,desktop,부산광역시,1,2,0
35.0,43601005.0,8,6.9,1,20,vip,desktop,광주광역시,1,16,0
21.0,48129227.0,3,12.4,2,4,premium,tablet,인천광역시,1,3,1
24.0,47776656.0,2,4.2,1,28,premium,desktop,광주광역시,1,1,0
31.0,12526306.0,6,3.5,3,26,basic,desktop,경기도,0,2,1
28.0,8164886.0,3,7.0,2,13,vip,desktop,대전광역시,1,1,0
33.0,8047954.0,15,6.2,0,17,basic,desktop,경기도,1,2,0
,19843786.0,12,4.0,1,30,basic,mobile,서울특별시,1,1,0
40.0,,7,13.4,5,28,premium,tablet,울산광역시,1,1,0
,38590990.0,1,5.6,2,14,basic,tablet,대구광역시,1,1,1
39.0,12854704.0,6,7.8,1,19,premium,desktop,울산광역시,1,4,0
35.0,51775250.0,10,5.0,0,26,basic,mobile,인천광역시,1,5,0
18.0,11957755.0,0,6.6,1,22,premium,mobile,인천광역시,1,8,0
25.0,10686706.0,0,13.6,4,26,vip,desktop,인천광역시,0,0,1
33.0,67844639.0,7,4.3,2,15,premium,desktop,대전광역시,1,4,0
22.0,55184305.0,4,6.4,5,16,basic,tablet,경기도,1,5,1
40.0,49068669.0,13,3.8,3,26,basic,tablet,서울특별시,1,8,0
50.0,15210952.0,27,6.6,5,18,vip,tablet,서울특별시,0,5,0
47.0,100048804.0,29,3.8,3,10,basic,tablet,대구광역시,1,3,0
32.0,3242957.0,12,3.6,4,18,basic,desktop,부산광역시,1,0,0
49.0,54710339.0,14,4.0,3,23,premium,desktop,대구광역시,0,1,0
36.0,9531954.0,8,6.4,2,0,basic,tablet,경기도,0,2,1
31.0,50138404.0,2,4.9,2,13,basic,tablet,경기도,1,3,1
28.0,1826610.0,8,6.0,2,21,premium,desktop,인천광역시,1,5,0
31.0,38732491.0,12,10.4,4,10,basic,tablet,인천광역시,0,2,1
31.0,35021444.0,12,5.1,4,14,basic,desktop,울산광역시,1,5,0
36.0,29120250.0,8,9.2,2,15,premium,tablet,인천광역시,0,4,0
,5601413.0,17,10.9,1,27,premium,desktop,울산광역시,1,0,0
35.0,2651465.0,4,6.8,4,10,premium,mobile,대구광역시,0,0,1
39.0,51546763.0,10,12.9,2,30,basic,desktop,부산광역시,1,2,0
46.0,45930551.0,1,4.6,1,13,premium,mobile,부산광역시,0,1,1
44.0,0.0,16,5.0,4,4,premium,mobile,대구광역시,1,2,0
20.0,103421024.0,2,11.7,3,12,premium,tablet,대전광역시,0,8,1
18.0,15432400.0,0,12.4,2,17,basic,mobile,인천광역시,1,3,1
44.0,56686397.0,19,3.5,4,0,basic,tablet,경기도,0,2,1
21.0,78612360.0,0,6.4,3,1,premium,mobile,울산광역시,1,5,1
32.0,5113179.0,3,5.7,4,17,basic,mobile,울산광역시,0,17,1
23.0,19438125.0,5,9.2,5,10,basic,tablet,경기도,1,1,0
18.0,35521788.0,0,4.4,4,20,basic,desktop,대구광역시,1,9,1
,53581068.0,17,3.3,2,4,basic,tablet,대구광역시,1,0,1
,3630813.0,23,4.1,3,0,basic,mobile,광주광역시,1,7,1
29.0,50220411.0,3,5.3,1,3,premium,tablet,경기도,0,1,1
18.0,3772332.0,0,5.6,1,10,premium,tablet,광주광역시,1,1,0
29.0,47679645.0,7,7.0,1,12,basic,mobile,울산광역시,1,3,0
38.0,60708161.0,18,6.8,7,1,premium,mobile,울산광역시,1,4,0
,3198028.0,2,5.1,1,17,basic,mobile,울산광역시,1,2,1
36.0,7387926.0,15,5.4,2,22,basic,tablet,서울특별시,1,2,0
34.0,41497800.0,4,11.0,2,14,basic,tablet,서울특별시,0,1,1
40.0,14054568.0,2,,4,12,basic,tablet,경기도,1,5,1
,40193869.0,11,5.0,0,19,basic,desktop,대구광역시,0,5,1
25.0,63731044.0,6,6.0,1,26,premium,tablet,광주광역시,0,0,0
46.0,5445423.0,15,6.4,3,5,premium,desktop,인천광역시,1,3,0
,1656430.0,12,9.1,2,4,basic,mobile,서울특별시,0,1,1
34.0,15664631.0,6,10.8,3,10,basic,desktop,인천광역시,0,3,1
,,6,6.6,2,30,basic,tablet,인천광역시,0,4,1
30.0,53780056.0,2,9.2,3,22,vip,mobile,서울특별시,1,0,0
26.0,58986262.0,7,3.4,4,25,basic,desktop,대전광역시,1,2,0
33.0,65555079.0,8,4.1,5,28,premium,mobile,경기도,1,5,0
52.0,8622588.0,34,,0,28,basic,mobile,대구광역시,0,0,1
21.0,52734203.0,3,4.5,4,19,basic,desktop,광주광역시,1,5,1
,3429002.0,0,13.9,4,20,vip,mobile,서울특별시,1,1,0
49.0,52079525.0,28,6.1,3,1,basic,mobile,부산광역시,0,5,1
32.0,57471679.0,6,4.5,1,17,premium,tablet,부산광역시,1,1,0
28.0,57742445.0,4,6.1,1,27,premium,mobile,인천광역시,1,2,0
45.0,65981370.0,25,6.8,7,20,premium,desktop,부산광역시,1,0,0
28.0,38377967.0,6,5.7,1,11,premium,desktop,인천광역시,1,0,0
53.0,1934786.0,1,3.2,4,2,premium,tablet,대전광역시,1,2,1
41.0,78432610.0,13,9.8,1,11,basic,tablet,대전광역시,1,4,0
,2699343.0,3,5.5,1,28,premium,desktop,대전광역시,0,4,1
56.0,53000506.0,16,4.2,3,10,vip,desktop,대전광역시,1,5,0
28.0,2865979.0,4,5.6,2,13,basic,tablet,울산광역시,1,13,1
42.0,37674787.0,23,3.9,4,21,basic,desktop,대전광역시,1,3,0
37.0,6247058.0,16,3.0,4,11,basic,mobile,광주광역시,1,1,0
48.0,42084478.0,22,3.6,3,0,basic,tablet,서울특별시,1,2,1
50.0,4363572.0,6,5.3,4,15,basic,tablet,서울특별시,1,5,0
35.0,2098519.0,14,6.8,2,27,basic,tablet,광주광역시,1,3,0
27.0,19974409.0,0,6.7,6,26,premium,tablet,인천광역시,1,0,0
39.0,40230688.0,11,3.3,1,5,basic,mobile,대전광역시,1,1,0
28.0,35478071.0,10,5.6,1,5,premium,tablet,울산광역시,1,0,0
55.0,4234857.0,10,3.8,3,19,premium,tablet,대구광역시,1,4,0
36.0,39898786.0,1,10.2,1,14,basic,desktop,부산광역시,1,9,1
31.0,63317059.0,4,3.8,3,11,basic,tablet,경기도,0,3,1
36.0,70977259.0,17,5.2,1,3,basic,desktop,울산광역시,1,4,1
21.0,61717630.0,0,6.9,3,21,vip,desktop,대전광역시,1,3,0
25.0,8923058.0,7,4.9,3,10,premium,desktop,광주광역시,0,0,0
47.0,52116717.0,29,8.2,1,10,premium,mobile,경기도,1,2,0
28.0,,4,5.3,1,28,premium,tablet,부산광역시,1,7,0
24.0,2732441.0,4,6.2,3,22,basic,tablet,대구광역시,0,3,1
40.0,37093422.0,15,8.1,3,27,basic,desktop,울산광역시,0,15,1
46.0,13471631.0,3,4.7,2,4,basic,tablet,인천광역시,1,0,1
42.0,88591285.0,22,5.8,2,20,basic,desktop,울산광역시,1,0,0
44.0,12499108.0,9,3.5,2,18,basic,tablet,대전광역시,1,4,0
27.0,20132897.0,5,5.9,3,16,premium,desktop,부산광역시,1,3,0
20.0,8193849.0,1,5.2,3,12,basic,desktop,인천광역시,0,9,1
50.0,51837363.0,29,4.3,4,26,basic,desktop,대전광역시,1,0,0
31.0,51310361.0,10,6.7,3,26,premium,mobile,대구광역시,0,7,0
,39037803.0,6,6.7,3,26,premium,desktop,인천광역시,1,1,0
48.0,53679376.0,24,5.8,2,10,basic,mobile,울산광역시,1,7,0
40.0,3787495.0,11,6.1,1,10,vip,mobile,대구광역시,1,3,0
39.0,35826369.0,2,5.9,1,2,basic,desktop,서울특별시,1,5,1
,13228988.0,16,8.4,2,0,premium,mobile,부산광역시,0,2,1
28.0,34765051.0,8,4.4,3,16,vip,tablet,부산광역시,1,4,0
44.0,12691058.0,7,14.3,5,27,basic,mobile,울산광역시,1,4,0
35.0,29458043.0,5,3.7,6,0,premium,mobile,울산광역시,1,16,0
,76472388.0,14,5.0,3,13,premium,mobile,대구광역시,1,0,0
50.0,38385951.0,9,8.6,2,5,basic,mobile,대구광역시,1,1,0
40.0,8881667.0,22,5.9,4,21,premium,desktop,광주광역시,0,0,0
40.0,54959198.0,5,5.7,1,26,premium,tablet,대구광역시,0,17,0
45.0,1869300.0,14,5.8,4,18,premium,tablet,대구광역시,1,2,0
31.0,3286811.0,13,5.2,3,2,premium,mobile,울산광역시,1,1,0
26.0,58630350.0,2,5.4,2,10,basic,tablet,인천광역시,1,4,1
,14803066.0,4,6.5,3,13,basic,desktop,경기도,1,2,1
18.0,61872461.0,0,6.7,6,1,basic,mobile,인천광역시,0,0,1
55.0,47422843.0,13,3.9,3,22,basic,mobile,경기도,1,1,0
23.0,9266841.0,2,13.2,0,13,vip,mobile,부산광역시,0,0,1
32.0,21745542.0,3,3.3,2,27,basic,tablet,경기도,1,2,1
32.0,14749445.0,9,4.4,3,27,basic,mobile,인천광역시,0,0,1
,,13,4.7,5,1,basic,mobile,인천광역시,1,2,1
43.0,51499822.0,13,4.8,3,25,basic,tablet,부산광역시,0,3,1
43.0,,25,6.8,2,24,basic,desktop,울산광역시,1,0,0
29.0,9323328.0,7,,5,13,basic,tablet,대전광역시,1,1,0
33.0,31557572.0,9,3.1,4,12,basic,desktop,서울특별시,1,2,0
,7940383.0,8,3.5,6,5,premium,desktop,광주광역시,1,4,0
32.0,77173336.0,13,6.6,2,12,basic,desktop,인천광역시,0,5,1
,58686144.0,17,4.9,7,15,premium,mobile,서울특별시,1,3,0
,12632578.0,3,6.8,3,13,basic,desktop,경기도,1,5,1
42.0,68250852.0,3,6.3,2,0,basic,mobile,광주광역시,1,1,1
41.0,66344442.0,11,3.6,4,4,basic,tablet,부산광역시,1,2,1
46.0,8203573.0,17,5.2,1,22,vip,desktop,인천광역시,1,5,0
36.0,4434527.0,7,9.4,0,13,premium,mobile,대전광역시,1,19,0
22.0,37109011.0,2,6.5,0,26,basic,mobile,인천광역시,1,3,1
38.0,42946164.0,17,6.7,4,26,premium,desktop,대구광역시,0,5,0
28.0,72478195.0,6,4.9,2,2,basic,desktop,인천광역시,1,4,1
29.0,2456539.0,0,14.9,3,30,premium,desktop,인천광역시,1,1,0
40.0,21954025.0,21,6.5,3,30,vip,mobile,서울특별시,1,1,0
,2873393.0,12,3.2,5,16,basic,mobile,서울특별시,1,2,0
35.0,48821174.0,2,3.4,5,27,premium,desktop,경기도,1,5,0
38.0,67975528.0,2,6.7,2,5,basic,tablet,인천광역시,1,2,1
52.0,3028672.0,14,3.4,2,21,premium,mobile,대전광역시,1,2,0
37.0,43676265.0,18,4.6,2,19,basic,mobile,경기도,0,0,1
61.0,65675842.0,27,5.3,4,27,basic,tablet,광주광역시,0,1,1
40.0,51811853.0,3,3.7,5,0,basic,tablet,경기도,1,5,1
18.0,38749659.0,0,5.9,3,5,basic,tablet,부산광역시,1,0,1
42.0,,12,5.9,2,27,premium,mobile,대전광역시,1,5,0
38.0,10968308.0,12,10.7,4,22,basic,tablet,경기도,1,0,0
47.0,10014629.0,14,3.2,8,17,premium,tablet,서울특별시,1,0,0
41.0,52668625.0,18,5.8,3,18,premium,mobile,울산광역시,1,5,0
33.0,858663.0,15,3.1,2,23,basic,mobile,경기도,1,2,0
22.0,42085193.0,2,6.9,2,10,basic,mobile,대전광역시,1,5,1
32.0,50053739.0,13,4.3,3,12,vip,tablet,대전광역시,0,1,0
26.0,47080044.0,3,13.0,4,5,premium,desktop,광주광역시,1,1,0
29.0,69086425.0,1,6.2,5,19,basic,desktop,대전광역시,1,19,1
40.0,53261087.0,17,7.3,1,24,basic,mobile,인천광역시,1,15,0
51.0,4709807.0,24,6.0,1,17,vip,tablet,대구광역시,0,5,0
,50140930.0,10,4.1,2,0,basic,tablet,서울특별시,1,0,1
,65844327.0,0,6.3,3,19,premium,tablet,대전광역시,1,5,0
39.0,55962916.0,15,5.1,5,30,basic,mobile,서울특별시,1,2,0
46.0,10067102.0,16,12.3,3,24,basic,desktop,경기도,1,2,0
,2973433.0,9,5.1,4,23,premium,tablet,대구광역시,1,0,0
33.0,35683420.0,0,6.0,4,13,basic,desktop,인천광역시,1,1,1
35.0,57603735.0,2,6.9,0,19,basic,desktop,서울특별시,1,1,1
27.0,49396928.0,1,5.1,0,22,basic,tablet,울산광역시,1,4,1
41.0,42470120.0,18,5.7,5,1,premium,mobile,인천광역시,1,1,0
33.0,66596926.0,13,4.6,4,29,basic,desktop,광주광역시,1,10,0
39.0,31246759.0,20,6.0,4,11,basic,desktop,울산광역시,1,0,0
,43662561.0,8,4.6,5,16,basic,desktop,서울특별시,1,1,0
30.0,65415781.0,1,4.6,1,28,basic,desktop,인천광역시,1,3,1
42.0,54732844.0,11,5.9,4,28,basic,desktop,광주광역시,0,0,1
31.0,2904282.0,10,4.1,3,3,vip,tablet,대전광역시,0,5,0
52.0,3502007.0,16,4.5,4,5,basic,mobile,서울특별시,1,1,0
31.0,52691212.0,10,4.8,3,28,basic,desktop,부산광역시,0,0,1
37.0,,5,3.1,4,26,basic,mobile,울산광역시,0,4,1
44.0,44761071.0,18,4.0,6,19,basic,mobile,울산광역시,1,1,0
20.0,74247824.0,0,4.7,2,29,basic,tablet,인천광역시,1,7,1
18.0,6703379.0,0,,3,16,basic,mobile,광주광역시,1,1,1
19.0,45225484.0,0,6.9,6,12,basic,mobile,대전광역시,1,2,1
47.0,1916758.0,21,3.8,6,2,premium,mobile,부산광역시,1,5,0
29.0,2825969.0,10,6.5,3,10,vip,mobile,인천광역시,0,3,0
,41253157.0,6,14.2,6,22,basic,desktop,서울특별시,1,9,0
29.0,57301122.0,4,9.8,7,30,premium,tablet,대전광역시,1,3,0
36.0,52959701.0,0,5.9,1,11,basic,tablet,경기도,0,4,1
50.0,61603214.0,29,6.2,1,17,basic,tablet,인천광역시,1,18,0
55.0,34235882.0,18,4.8,3,0,basic,mobile,광주광역시,1,1,1
55.0,44894892.0,28,6.7,6,25,basic,mobile,서울특별시,0,0,1
47.0,2548554.0,2,5.8,5,20,basic,desktop,서울특별시,1,3,1
45.0,56834703.0,26,13.6,3,11,premium,mobile,대전광역시,1,5,0
40.0,38101682.0,20,3.3,1,29,basic,mobile,경기도,1,2,0
42.0,14578269.0,19,4.0,2,29,basic,tablet,서울특별시,1,2,0
29.0,15932077.0,3,5.7,2,30,premium,mobile,대구광역시,1,2,0
26.0,35166914.0,6,5.3,4,1,basic,tablet,광주광역시,0,3,1
34.0,2018254.0,0,3.6,3,28,basic,tablet,부산광역시,1,15,1
33.0,42021027.0,6,10.3,1,28,basic,tablet,서울특별시,1,1,0
,89485793.0,7,6.4,4,16,basic,mobile,광주광역시,1,2,0
41.0,43551498.0,18,4.6,1,2,premium,mobile,대구광역시,1,3,0
44.0,75164381.0,2,6.4,1,15,basic,desktop,대구광역시,1,7,1
,3666840.0,14,4.0,3,17,premium,tablet,대전광역시,0,4,0
49.0,5051745.0,12,7.6,7,13,basic,desktop,서울특별시,1,19,0
23.0,6566977.0,5,4.9,5,28,basic,mobile,광주광역시,0,7,1
,37314660.0,13,6.9,3,29,basic,mobile,대구광역시,1,3,0
27.0,45981518.0,6,3.6,2,5,basic,mobile,서울특별시,1,15,0
18.0,39368326.0,0,5.7,3,11,basic,desktop,대전광역시,1,17,1
34.0,37709876.0,0,4.4,4,1,basic,mobile,울산광역시,1,1,1
33.0,15792359.0,14,5.3,1,28,basic,mobile,경기도,1,0,0
,16118968.0,6,3.7,4,13,basic,mobile,인천광역시,1,1,0
41.0,64239447.0,1,4.7,3,22,premium,desktop,인천광역시,0,13,1
24.0,57859984.0,0,4.4,4,4,basic,desktop,인천광역시,1,1,1
,51391145.0,0,6.7,4,20,premium,mobile,울산광역시,1,4,0
,42544539.0,25,4.9,4,12,premium,tablet,부산광역시,1,2,0
,35702637.0,13,9.0,4,13,basic,desktop,경기도,0,3,1
,55444935.0,13,3.4,3,19,basic,desktop,경기도,1,0,0
,32395544.0,5,6.9,2,2,basic,tablet,광주광역시,1,0,1
31.0,35091186.0,11,6.9,3,10,basic,desktop,대전광역시,1,2,0
45.0,67293698.0,20,3.6,3,12,basic,tablet,인천광역시,1,3,0
53.0,78509735.0,32,4.4,2,0,basic,tablet,울산광역시,1,3,1
,11966475.0,25,6.6,1,30,basic,tablet,대구광역시,0,5,1
30.0,66596857.0,2,5.4,3,2,basic,tablet,부산광역시,0,2,1
23.0,2508303.0,2,7.0,6,16,basic,tablet,인천광역시,1,5,1
36.0,29934887.0,6,4.5,2,16,basic,desktop,울산광역시,0,3,1
18.0,59182574.0,0,4.2,3,20,basic,mobile,서울특별시,1,4,1
38.0,58539339.0,8,5.3,4,16,premium,tablet,대구광역시,1,7,0
33.0,,14,6.2,2,21,premium,desktop,부산광역시,1,3,0
30.0,8788122.0,5,4.2,0,13,basic,mobile,경기도,1,3,0
19.0,,0,10.6,3,18,premium,mobile,부산광역시,1,5,0
40.0,1028533.0,0,6.0,1,16,basic,desktop,대구광역시,1,2,1
29.0,1452438.0,2,3.8,3,0,basic,mobile,인천광역시,0,12,1
23.0,34878402.0,1,4.4,2,18,basic,mobile,대전광역시,1,2,1
18.0,51274594.0,0,13.0,4,3,basic,tablet,대전광역시,0,0,1
34.0,4560534.0,1,6.5,5,1,premium,tablet,경기도,1,1,1
,102447502.0,20,6.4,4,2,vip,desktop,서울특별시,1,4,0
51.0,6471222.0,18,5.0,5,29,premium,tablet,울산광역시,1,17,0
30.0,46090875.0,11,9.0,4,14,basic,mobile,서울특별시,1,0,0
28.0,27689383.0,4,6.1,3,15,basic,mobile,대전광역시,1,3,1
39.0,51308074.0,20,6.4,0,29,basic,tablet,대전광역시,1,1,0
,68709554.0,5,5.7,2,28,premium,desktop,서울특별시,1,1,0
38.0,3270982.0,9,5.8,5,25,basic,desktop,울산광역시,0,2,1
42.0,73119817.0,20,11.6,6,18,premium,tablet,부산광역시,1,3,0
47.0,16669990.0,6,6.5,2,13,basic,desktop,인천광역시,1,4,0
33.0,61666025.0,12,5.4,4,17,premium,desktop,대전광역시,1,0,0
32.0,51120287.0,14,5.8,3,28,basic,mobile,대전광역시,0,3,1
,50337505.0,7,5.1,3,4,premium,tablet,대구광역시,0,2,0
26.0,61456996.0,7,6.4,3,12,basic,tablet,경기도,1,3,0
32.0,44124940.0,6,6.5,3,29,premium,mobile,광주광역시,0,0,0
,21762188.0,12,,5,24,premium,mobile,서울특별시,1,2,0
44.0,12460020.0,13,4.4,1,30,premium,tablet,대구광역시,1,4,0
26.0,33033970.0,2,9.3,4,11,basic,tablet,대전광역시,1,3,1
49.0,35567881.0,10,5.6,1,14,premium,mobile,대전광역시,1,4,0
32.0,10001119.0,1,3.7,3,16,vip,desktop,대구광역시,1,3,0
34.0,9524375.0,16,4.2,1,30,basic,mobile,대전광역시,1,3,0
27.0,28818865.0,5,6.9,2,0,basic,desktop,서울특별시,0,17,1
18.0,52482373.0,0,6.1,1,14,premium,tablet,광주광역시,1,5,0
43.0,4932279.0,8,4.6,3,11,basic,tablet,부산광역시,1,4,0
42.0,33074876.0,18,4.4,2,28,basic,tablet,경기도,0,1,1
32.0,69087249.0,4,4.7,1,22,basic,tablet,울산광역시,1,4,1
35.0,26597437.0,8,10.4,2,2,basic,tablet,경기도,0,0,1
,20586620.0,6,5.6,2,26,basic,mobile,울산광역시,1,15,0
19.0,43831093.0,1,4.0,6,16,basic,tablet,부산광역시,1,1,1
29.0,3291233.0,3,5.6,4,12,premium,tablet,인천광역시,1,1,0
,21619496.0,17,5.7,1,26,vip,tablet,대전광역시,0,13,0
22.0,9689319.0,1,11.4,1,3,premium,tablet,부산광역시,1,3,1
37.0,53427232.0,19,9.7,2,14,premium,desktop,대구광역시,1,0,0
21.0,48707568.0,0,6.5,5,29,basic,tablet,울산광역시,1,2,1
39.0,1873837.0,3,6.7,1,30,basic,desktop,울산광역시,0,1,1
34.0,35801532.0,15,3.4,3,25,basic,desktop,부산광역시,1,1,0
18.0,66957899.0,0,6.0,6,17,premium,tablet,인천광역시,1,17,0
46.0,50462107.0,21,3.9,3,27,basic,desktop,대구광역시,1,3,0
27.0,73111285.0,6,6.2,7,20,basic,tablet,대구광역시,1,4,0
,42102764.0,4,3.3,1,5,basic,desktop,광주광역시,1,2,1
37.0,7826026.0,8,4.9,7,2,basic,mobile,대전광역시,1,4,1
46.0,62233913.0,1,6.1,6,12,basic,tablet,서울특별시,1,2,1
24.0,25655375.0,1,5.5,2,26,premium,tablet,울산광역시,1,0,0
35.0,31798049.0,3,6.1,2,19,basic,desktop,서울특별시,1,10,1
39.0,,19,3.6,1,18,premium,mobile,경기도,1,1,0
41.0,4140330.0,19,3.6,2,14,basic,tablet,경기도,1,5,0
36.0,22714234.0,16,9.1,2,2,basic,desktop,서울특별시,0,1,1
31.0,78027907.0,3,6.4,2,30,vip,desktop,인천광역시,1,3,0
26.0,212364.0,4,3.5,0,21,basic,tablet,부산광역시,1,5,1
,52761790.0,2,11.5,3,28,basic,desktop,서울특별시,0,2,1
24.0,3138170.0,5,,3,12,basic,tablet,부산광역시,1,17,0
18.0,0.0,0,5.8,3,23,basic,mobile,경기도,1,1,1
39.0,8663414.0,4,9.0,4,12,premium,mobile,서울특별시,1,5,0
44.0,56726198.0,9,4.8,4,13,basic,mobile,광주광역시,1,1,0
18.0,11771546.0,0,3.5,5,17,premium,mobile,울산광역시,1,5,0
24.0,14517603.0,5,5.9,2,10,basic,desktop,부산광역시,1,3,0
41.0,44187630.0,2,6.8,2,13,basic,desktop,울산광역시,1,4,1
55.0,60687566.0,23,4.1,2,0,vip,desktop,울산광역시,1,4,0
35.0,39660063.0,11,5.8,3,21,basic,tablet,인천광역시,1,3,0
27.0,28842988.0,0,7.9,3,1,basic,mobile,대전광역시,1,17,1
33.0,30534074.0,1,3.7,1,22,basic,tablet,대전광역시,0,0,1
48.0,28068343.0,18,6.7,1,22,vip,mobile,인천광역시,0,2,0
28.0,65143789.0,5,3.6,8,17,vip,tablet,경기도,1,5,0
,27281397.0,3,5.2,4,3,basic,desktop,부산광역시,0,18,1
30.0,54110582.0,3,3.5,0,29,basic,desktop,경기도,1,4,1
25.0,8670379.0,6,4.6,5,27,premium,desktop,대전광역시,1,19,0
36.0,2794702.0,8,,2,17,basic,tablet,인천광역시,1,5,0
51.0,70454109.0,17,14.4,0,23,premium,desktop,대구광역시,0,0,0
38.0,43423589.0,14,4.9,2,11,vip,desktop,인천광역시,1,17,0
,59174023.0,12,5.5,6,16,basic,mobile,광주광역시,1,0,0
32.0,10187816.0,2,3.7,3,12,premium,tablet,경기도,1,3,0
19.0,9239905.0,0,6.3,0,3,basic,tablet,광주광역시,1,0,1
43.0,7599938.0,21,4.7,0,14,vip,desktop,부산광역시,1,0,0
34.0,28379873.0,12,4.1,1,18,basic,tablet,울산광역시,0,3,1
33.0,5578263.0,15,3.3,1,3,basic,desktop,인천광역시,1,4,1
65.0,59846098.0,12,3.4,3,30,premium,tablet,부산광역시,0,0,0
37.0,7602375.0,0,14.6,7,11,basic,mobile,서울특별시,1,5,1
,74439777.0,1,3.8,6,14,premium,tablet,대구광역시,0,4,1
30.0,0.0,5,3.9,3,23,premium,desktop,부산광역시,1,2,0
46.0,42173500.0,2,11.9,2,14,premium,tablet,부산광역시,0,5,1
36.0,3957588.0,16,3.6,3,14,basic,tablet,부산광역시,1,19,0
20.0,12060417.0,1,9.7,3,0,premium,mobile,대전광역시,0,4,1
44.0,33304038.0,4,3.3,4,29,basic,tablet,경기도,1,13,1
28.0,56495959.0,8,10.4,3,24,basic,mobile,부산광역시,0,0,1
53.0,2627127.0,5,6.7,2,12,premium,mobile,대전광역시,1,5,0
45.0,42809690.0,20,10.9,3,25,vip,mobile,경기도,1,2,0
30.0,55829708.0,0,6.0,4,2,premium,desktop,광주광역시,0,2,1
47.0,45970675.0,16,7.2,4,27,basic,mobile,대구광역시,1,4,0
,33670477.0,0,7.8,2,4,premium,tablet,울산광역시,1,7,1
43.0,92020594.0,6,3.8,4,21,vip,tablet,경기도,1,4,0
39.0,42692492.0,21,4.5,5,26,basic,mobile,경기도,1,3,0
26.0,16735863.0,4,10.1,3,26,basic,mobile,서울특별시,0,1,1
28.0,37368519.0,3,4.2,6,25,basic,mobile,대구광역시,1,10,1
45.0,465446.0,10,3.3,3,28,basic,desktop,경기도,1,1,0
,4652291.0,13,3.6,6,5,basic,mobile,부산광역시,0,19,1
30.0,11608263.0,12,3.8,1,28,basic,mobile,경기도,1,15,0
25.0,55980692.0,4,3.8,4,2,premium,mobile,울산광역시,1,1,1
,2259955.0,7,6.8,5,21,basic,mobile,광주광역시,1,5,0
55.0,45809746.0,20,9.5,4,29,vip,mobile,서울특별시,1,0,0
,44436033.0,2,4.6,4,1,basic,tablet,대전광역시,1,12,1
35.0,2837613.0,8,4.2,2,1,basic,tablet,부산광역시,1,4,1
49.0,14176667.0,10,5.0,2,17,basic,tablet,울산광역시,0,2,1
34.0,11680377.0,9,4.3,4,2,vip,desktop,대전광역시,1,3,0
39.0,12500564.0,13,3.1,1,5,basic,desktop,울산광역시,1,2,0
,57493383.0,2,4.4,1,25,basic,tablet,울산광역시,0,18,1
39.0,63266636.0,7,5.9,3,29,premium,mobile,경기도,1,7,0
,11440750.0,0,4.5,4,4,basic,mobile,부산광역시,1,2,1
44.0,55382721.0,11,4.7,4,1,premium,desktop,경기도,1,0,0
46.0,67832093.0,2,5.3,1,5,basic,desktop,인천광역시,1,2,1
60.0,6674770.0,33,3.3,2,3,premium,mobile,대구광역시,0,2,1
40.0,5721287.0,15,10.1,5,20,basic,desktop,울산광역시,1,1,0
,32211176.0,3,6.7,1,13,basic,mobile,대구광역시,1,1,1
36.0,10914572.0,1,4.1,5,12,basic,tablet,대구광역시,1,7,1
,731338.0,11,5.8,2,23,basic,desktop,인천광역시,0,19,1
38.0,12310770.0,16,6.8,3,14,premium,tablet,광주광역시,0,0,0
32.0,48362103.0,3,4.5,1,29,premium,desktop,광주광역시,1,4,0
36.0,67019595.0,9,4.3,6,28,premium,tablet,광주광역시,0,0,0
48.0,39921240.0,19,4.1,2,11,basic,tablet,울산광역시,1,0,0
24.0,46950225.0,1,5.5,3,20,premium,desktop,대전광역시,1,10,0
46.0,66833049.0,24,7.6,3,20,basic,desktop,서울특별시,0,0,1
48.0,70747034.0,17,4.7,1,30,basic,tablet,경기도,1,2,0
33.0,39797714.0,1,6.5,1,20,basic,tablet,경기도,1,18,1
18.0,3363562.0,0,3.9,2,29,premium,mobile,울산광역시,0,5,1
28.0,54416284.0,1,5.3,4,20,basic,tablet,인천광역시,1,0,1
,11868267.0,11,3.7,3,14,basic,desktop,인천광역시,1,3,0
34.0,8687121.0,9,6.7,3,10,premium,mobile,광주광역시,1,1,0
,69220750.0,7,4.4,2,1,basic,mobile,광주광역시,0,1,1
29.0,0.0,2,14.6,1,12,premium,tablet,경기도,0,4,1
43.0,43683046.0,9,3.9,4,13,vip,mobile,광주광역시,0,4,0
40.0,56718960.0,10,6.1,1,2,basic,desktop,경기도,1,7,1
