traveler_id,age,annual_income,travel_style,preferred_continent,last_login_date,device_ppi
user_02324,50.0,8487,Balanced,America,2024-08-20,305
user_02325,41.0,7305,Adventurous,Asia,2025-05-23,450
user_02326,29.0,7620,Adventurous,Europe,2025-03-24,320
user_02327,36.0,3675,Balanced,Oceania,2024-03-17,429
user_02328,73.0,6689,Relaxing,Europe,2025-08-30,480
user_02329,47.0,12933,Balanced,Asia,2024-04-07,426
user_02330,37.0,14499,Balanced,Europe,2025-07-21,596
user_02331,34.0,12131,Relaxing,Asia,2025-04-06,474
user_02332,44.0,15888,Relaxing,Asia,2025-05-14,337
user_02333,29.0,10137,Relaxing,America,2024-02-07,372
user_02334,37.0,6876,Relaxing,Asia,2024-12-23,526
user_02335,45.0,18143,Balanced,Asia,2024-08-29,470
user_02336,66.0,6825,Balanced,Asia,2024-02-20,414
user_02337,55.0,7441,Relaxing,Oceania,2025-02-28,427
user_02338,60.0,16326,Relaxing,Asia,2024-05-06,306
user_02339,42.0,11647,Relaxing,Asia,2024-04-12,358
user_02340,54.0,14408,Relaxing,Europe,2025-04-21,581
user_02341,28.0,5529,Adventurous,Europe,2024-08-16,335
user_02342,50.0,18385,Balanced,Europe,2025-03-11,450
user_02343,31.0,12813,Relaxing,Oceania,2025-01-19,229
user_02344,56.0,15966,Balanced,Asia,2024-03-25,297
user_02345,23.0,7891,Adventurous,Asia,2024-12-24,296
user_02346,57.0,6650,Relaxing,Asia,2024-01-27,456
user_02347,49.0,8345,Relaxing,Europe,2024-03-12,471
user_02348,75.0,17059,Balanced,Asia,2024-04-04,569
user_02349,26.0,5886,Balanced,America,2025-08-10,210
user_02350,40.0,7207,Balanced,Oceania,2025-03-01,541
user_02351,56.0,5740,Balanced,Asia,2024-01-06,367
user_02352,23.0,7078,Adventurous,Oceania,2024-03-30,410
user_02353,41.0,7876,Relaxing,Asia,2025-08-14,371
user_02354,35.0,6553,Adventurous,Europe,2024-08-09,525
user_02355,31.0,11452,Relaxing,America,2025-08-17,319
user_02356,50.0,16135,Relaxing,Europe,2025-08-16,384
user_02357,43.0,7247,Adventurous,America,2024-05-31,238
user_02358,50.0,16292,Balanced,Europe,2025-07-10,586
user_02359,59.0,10795,Relaxing,Oceania,2024-07-30,456
user_02360,37.0,18310,Balanced,America,2025-08-05,478
user_02361,75.0,17866,Balanced,Asia,2024-09-19,429
user_02362,49.0,9958,Balanced,Oceania,2025-01-16,314
user_02363,,6459,Balanced,Oceania,2025-07-23,600
user_02364,,14787,,Europe,2024-02-26,503
user_02365,55.0,5353,Relaxing,Europe,2025-03-01,290
user_02366,59.0,6119,Balanced,America,2024-05-21,508
user_02367,55.0,10768,Relaxing,America,2025-07-21,260
user_02368,,8965,Relaxing,Asia,2025-06-07,302
user_02369,,11980,Relaxing,Europe,2024-01-15,414
user_02370,41.0,11712,Relaxing,Oceania,2024-01-08,301
user_02371,38.0,6671,Balanced,Asia,2024-08-18,594
user_02372,21.0,7098,Adventurous,America,2024-07-04,342
user_02373,37.0,5932,Relaxing,Europe,2024-02-22,289
user_02374,59.0,4193,Relaxing,Asia,2024-05-16,317
user_02375,26.0,12455,Relaxing,Asia,2024-06-22,338
user_02376,36.0,8552,Balanced,America,2024-08-06,590
user_02377,52.0,19258,Relaxing,Asia,2024-09-19,502
user_02378,41.0,7116,Adventurous,Asia,2024-09-11,439
user_02379,31.0,9014,Relaxing,Europe,2024-09-26,335
user_02380,20.0,3139,Balanced,Europe,2025-08-09,204
user_02381,39.0,4815,Adventurous,Asia,2024-08-11,408
user_02382,18.0,8408,Adventurous,Europe,2025-08-26,286
user_02383,37.0,7301,Adventurous,Europe,2024-05-13,546
user_02384,26.0,12765,Relaxing,Asia,2024-06-11,518
user_02385,60.0,10092,Balanced,Europe,2024-03-13,476
user_02386,55.0,5383,Relaxing,Europe,2025-06-26,574
user_02387,62.0,14935,Relaxing,Asia,2025-04-28,320
user_02388,30.0,7537,Relaxing,America,2024-09-11,444
user_02389,52.0,11924,Relaxing,Europe,2024-07-16,557
user_02390,56.0,13715,Balanced,Asia,2025-03-02,289
user_02391,42.0,11773,Balanced,Asia,2025-05-07,339
user_02392,55.0,9834,Relaxing,Europe,2024-03-22,311
user_02393,28.0,7932,Relaxing,Asia,2024-11-03,594
user_02394,72.0,16023,Relaxing,Asia,2025-01-08,593
user_02395,31.0,7017,Adventurous,Asia,2025-07-17,574
user_02396,57.0,15179,Balanced,Europe,2025-04-03,439
user_02397,37.0,11617,Balanced,Asia,2025-05-15,471
user_02398,52.0,8701,Relaxing,America,2024-12-22,342
user_02399,41.0,12804,Relaxing,Europe,2024-10-22,406
user_02400,26.0,4604,Relaxing,America,2025-08-02,318
user_02401,71.0,17056,Relaxing,Europe,2024-10-26,283
user_02402,36.0,19841,Relaxing,Europe,2024-12-08,587
user_02403,46.0,6602,Relaxing,America,2024-04-29,450
user_02404,65.0,6675,Balanced,Europe,2025-07-22,477
user_02405,30.0,10473,Relaxing,Asia,2024-07-04,362
user_02406,50.0,7800,Relaxing,Europe,2025-08-06,341
user_02407,75.0,18315,Relaxing,America,2024-06-06,549
user_02408,31.0,11349,Balanced,Europe,2024-08-15,230
user_02409,40.0,7778,Adventurous,Asia,2024-11-03,525
user_02410,48.0,12160,Relaxing,Asia,2024-08-21,290
user_02411,,10681,Relaxing,Europe,2024-01-11,327
user_02412,30.0,9475,Balanced,Asia,2024-06-23,466
user_02413,55.0,8339,Relaxing,Oceania,2024-01-02,235
user_02414,39.0,6541,Balanced,Europe,2024-06-30,535
user_02415,59.0,10690,Relaxing,Asia,2024-12-15,479
user_02416,42.0,7188,Balanced,Asia,2025-01-16,412
user_02417,32.0,13092,Relaxing,Asia,2024-10-23,432
user_02418,35.0,6984,Balanced,Asia,2024-07-15,427
user_02419,35.0,8661,Balanced,America,2024-10-12,568
user_02420,31.0,10468,Balanced,America,2025-07-09,497
user_02421,47.0,6617,Balanced,Oceania,2025-06-05,436
user_02422,52.0,18105,Balanced,America,2024-08-12,220
user_02423,40.0,8905,Balanced,Europe,2024-10-12,295
user_02424,36.0,6248,Relaxing,Oceania,2024-11-26,250
user_02425,51.0,19946,Balanced,Oceania,2025-07-14,536
user_02426,31.0,6734,Adventurous,America,2024-06-11,510
user_02427,49.0,10196,Relaxing,America,2024-07-11,579
user_02428,37.0,3139,Adventurous,Europe,2024-05-24,587
user_02429,53.0,16590,Balanced,Asia,2025-06-21,261
user_02430,19.0,6020,Balanced,Europe,2024-09-26,542
user_02431,37.0,8820,Balanced,Europe,2024-02-20,352
user_02432,20.0,8338,Balanced,Europe,2025-06-10,423
user_02433,28.0,4564,Adventurous,America,2024-05-07,341
user_02434,30.0,16701,Balanced,America,2024-02-15,240
user_02435,38.0,3057,Balanced,Europe,2024-08-21,365
user_02436,59.0,10808,Balanced,Asia,2025-03-23,389
user_02437,70.0,9079,Relaxing,Asia,2025-08-06,496
user_02438,32.0,12719,Balanced,Asia,2025-03-18,244
user_02439,40.0,8837,Relaxing,Asia,2025-05-17,407
user_02440,40.0,12018,Relaxing,Europe,2025-08-29,581
user_02441,27.0,7212,Relaxing,Asia,2024-10-11,295
user_02442,39.0,7922,Relaxing,Asia,2024-05-11,599
user_02443,29.0,3372,Balanced,Europe,2025-04-20,474
user_02444,42.0,6134,Balanced,America,2025-06-27,492
user_02445,25.0,10042,Relaxing,Asia,2024-12-21,434
user_02446,42.0,11059,Balanced,America,2024-02-06,540
user_02447,30.0,6560,Relaxing,Asia,2024-05-17,406
user_02448,53.0,7189,Balanced,Asia,2025-02-25,225
user_02449,39.0,6897,Relaxing,Europe,2025-03-20,549
user_02450,64.0,8368,Balanced,Oceania,2024-08-29,559
user_02451,53.0,15930,Relaxing,Europe,2024-09-01,406
user_02452,36.0,5548,Adventurous,Europe,2025-06-22,580
user_02453,31.0,8365,Relaxing,America,2024-07-27,340
user_02454,45.0,13898,Balanced,America,2025-04-01,546
user_02455,55.0,4546,Relaxing,Asia,2024-04-08,286
user_02456,45.0,10380,Balanced,America,2025-05-16,578
user_02457,44.0,11350,Relaxing,Oceania,2024-05-16,297
user_02458,41.0,9884,Relaxing,America,2024-07-05,222
user_02459,27.0,5968,Relaxing,America,2024-02-05,449
user_02460,25.0,8516,Relaxing,Europe,2025-04-23,563
user_02461,29.0,7328,Adventurous,Asia,2024-02-24,449
user_02462,28.0,7655,,Europe,2025-04-15,347
user_02463,44.0,11756,Relaxing,Europe,2024-03-24,253
user_02464,38.0,6933,Balanced,America,2024-01-06,514
user_02465,29.0,6509,Relaxing,Oceania,2024-12-28,238
user_02466,33.0,12356,Relaxing,America,2024-06-18,533
user_02467,72.0,9685,Balanced,Oceania,2024-09-05,417
user_02468,34.0,15121,Relaxing,Asia,2024-07-28,546
user_02469,57.0,12075,Relaxing,America,2024-08-31,436
user_02470,43.0,7669,Relaxing,Asia,2024-05-20,524
user_02471,,9226,Balanced,Asia,2024-06-28,523
user_02472,19.0,3540,Adventurous,Europe,2024-01-17,542
user_02473,,8945,Balanced,Europe,2024-01-16,476
user_02474,39.0,4741,Relaxing,Oceania,2025-01-19,424
user_02475,40.0,11049,Balanced,Europe,2024-12-06,343
user_02476,44.0,6486,Adventurous,Oceania,2024-02-15,487
user_02477,71.0,7728,Balanced,Asia,2025-05-18,410
user_02478,25.0,7717,Adventurous,America,2024-05-22,353
user_02479,36.0,7249,Relaxing,America,2024-10-11,458
user_02480,32.0,5243,,America,2024-12-20,426
user_02481,32.0,18538,Balanced,Asia,2025-06-08,281
user_02482,31.0,4320,Balanced,America,2025-07-10,576
user_02483,25.0,5993,Balanced,Europe,2024-02-16,571
user_02484,55.0,6497,Relaxing,America,2025-06-11,590
user_02485,43.0,10488,Relaxing,Europe,2024-04-16,287
user_02486,28.0,8209,Balanced,Asia,2024-01-03,599
user_02487,50.0,14398,Balanced,Asia,2024-04-04,508
user_02488,34.0,6025,Balanced,Asia,2024-05-12,203
user_02489,27.0,10679,Relaxing,Oceania,2024-07-19,372
user_02490,36.0,13578,Relaxing,Europe,2024-09-10,231
user_02491,,10879,Relaxing,America,2024-07-01,433
user_02492,33.0,16668,Relaxing,Europe,2024-05-29,425
user_02493,22.0,4756,Balanced,Oceania,2025-07-02,538
user_02494,65.0,18232,Balanced,Asia,2025-05-04,405
user_02495,54.0,4557,Relaxing,Asia,2025-05-19,301
user_02496,31.0,13184,Balanced,America,2025-02-16,257
user_02497,53.0,8291,Relaxing,America,2025-05-22,468
user_02498,32.0,8496,Adventurous,Europe,2025-02-07,349
user_02499,29.0,8151,Adventurous,Asia,2024-08-23,451
user_02500,,7819,Relaxing,Asia,2025-08-18,243
