year,cpi,flour_index,pork_index,onion_index,minimum_wage,location,special_menu,restaurant_type,delivery_only,coupon_discount,price
1970,10.270782179967915,10.827108668481632,12.802570519695637,13.32453526320636,214,Gyeonggi,Basic,Normal,0,4.5,650
1978,14.030205925542568,15.812409860116476,14.182351677121535,11.295452108091183,293,Busan,Basic,Normal,0,4.4,300
1986,19.737508782894654,19.241616047947808,24.0382925936408,18.637480735610602,412,Seoul,Ganjjajang,Premium,0,7.8,5500
2017,75.86721425324374,61.215370625594694,82.08590306427492,92.06096762438757,6470,Seoul,Basic,Normal,0,10.6,5800
2001,38.00579914384631,43.9365534038666,43.322130490381895,39.882265951564534,2100,Incheon,Ganjjajang,Premium,0,11.6,5500
1981,16.15386708907197,18.394324835959548,17.67644042779038,20.216036227200973,337,Seoul,Samseon,Normal,0,12.1,3350
2023,104.94784841112893,85.50891898805835,106.9558837033263,128.3989342214132,9620,Gyeonggi,Basic,Normal,0,1.0,7350
2017,82.82719363825828,69.88899952106418,93.36924347837959,84.59558246515833,6470,Busan,Ganjjajang,Premium,0,2.0,8700
2016,78.35308095817426,63.50297713786555,86.49955580833068,65.85041201255697,6030,Seoul,Ganjjajang,Normal,1,12.7,6550
2015,74.30457821688341,60.310723849358524,87.41124780877188,,5580,Seoul,Basic,Franchise,0,10.0,5950
1992,25.96634165606557,22.003702332517058,29.504826580357925,,925,Gwangju,Basic,Franchise,0,7.1,1550
1997,33.51251606143338,39.68315960294633,37.831540090588206,33.39061285576958,1485,Daegu,Basic,Franchise,0,0.9,1900
1987,21.52946045169655,22.260714121084824,25.722165483214354,21.48903220323772,450,Incheon,Ganjjajang,Normal,0,6.2,1500
2003,40.80435443736666,39.93472607958003,37.38907139470008,50.46541053245199,2510,Seoul,Ganjjajang,Normal,0,12.0,3550
2022,94.18032008293906,76.47013385439746,114.63062490783632,83.71610797550272,9160,Seoul,Basic,Franchise,1,10.8,8550
1972,10.583541433773856,9.250081759095133,11.671943084091083,9.674516464286402,221,Daegu,Ganjjajang,Normal,0,5.6,950
1971,10.580109347007324,12.150057860446896,13.439826556633086,10.132938082258443,221,Incheon,Basic,Normal,0,4.5,150
2020,86.55889244896989,94.357037918597,99.05174727161956,111.06472368389386,8590,Daegu,Basic,Franchise,0,3.3,6100
2021,95.66726907616035,111.76428487273411,123.27501876672521,,8720,Gyeonggi,Basic,Premium,1,5.6,10050
1999,34.20993144015866,38.92512899344719,39.60619827015765,48.93807457405404,1600,Gyeonggi,Basic,Premium,1,9.6,4700
1996,31.1106145000986,34.84316335467673,31.092682212786677,36.958968895180924,1400,Daegu,Basic,Normal,0,6.5,850
1990,25.283101493296193,20.765885309685007,27.752987882243076,30.791343132537815,690,Gyeonggi,Ganjjajang,Normal,0,12.6,2200
1974,12.004226083273725,11.934053334835056,14.719754713541379,11.131958922207211,251,Gyeonggi,Ganjjajang,Premium,0,2.5,4700
2008,55.466847569950815,62.71324236152203,61.339591759771984,44.383323128211785,4000,Gyeonggi,Basic,Normal,1,12.0,3000
1977,13.254211403535882,11.336910547595195,16.93044909852095,16.639502234721153,277,Gyeonggi,Basic,Franchise,0,6.4,1750
1990,22.953285271854458,25.09173688779761,21.523813978234852,29.990748980893827,690,Gwangju,Basic,Franchise,0,3.7,1500
2002,40.73985954713802,45.77846672290645,50.879185735937895,55.80240355735495,2275,Gyeonggi,Basic,Normal,0,1.0,2050
2007,52.188328483854725,43.64515698342592,61.251294368434465,,3770,Seoul,Ganjjajang,Franchise,1,10.4,5300
1975,12.211142304235254,12.492111137481494,14.723654530883422,12.087146919357227,255,Seoul,Ganjjajang,Premium,0,4.1,5250
2018,79.72225689689921,85.41973822663601,84.0145247213581,73.67388024192275,7530,Seoul,Samseon,Normal,0,3.3,8100
1987,20.98709065351331,24.15410709281435,23.7191143437417,21.251646433677227,439,Gyeonggi,Ganjjajang,Normal,0,2.1,2000
1985,19.68098465195241,19.619926844737932,24.606199793512086,,411,Gyeonggi,Basic,Franchise,0,0.7,1950
1998,34.64911170184602,28.256097512740272,40.39193784971844,40.40067551643846,1525,Gyeonggi,Ganjjajang,Franchise,0,8.9,3600
1993,26.869678417252747,26.31372497111346,33.48170536795066,30.037027914326764,1005,Busan,Basic,Normal,0,10.1,800
1978,14.080926763366891,13.522506658447552,16.156052563977408,16.539675919496013,294,Daegu,Ganjjajang,Normal,0,7.5,1050
1981,16.527322231606473,18.097530987949447,19.29717841945052,14.144508143386803,345,Daegu,Ganjjajang,Normal,0,5.4,1150
1995,31.011878740575778,26.927469365493707,38.12597399409351,,1275,Seoul,Ganjjajang,Franchise,0,0.6,3950
2009,55.85138601987246,47.485376575903,62.36207222879557,82.91891535823754,4000,Incheon,Basic,Normal,1,9.3,2450
1987,22.18500434345757,18.831895468464204,21.824176237456765,20.055274118389164,464,Gyeonggi,Basic,Normal,0,7.9,1000
1976,13.289015749779685,13.629218526140741,14.67204365286637,,277,Incheon,Samseon,Normal,0,6.1,2250
2004,45.100722386461086,50.05536531305152,54.605939280502845,65.20121000888236,2840,Daegu,Basic,Normal,0,1.6,1500
2005,48.52512980954735,53.90463258291662,56.99917439930969,40.92772296071455,3100,Daegu,Basic,Normal,0,2.8,1850
1978,14.202080833000599,14.154021759323888,16.061878331380903,17.284023168281212,297,Incheon,Samseon,Normal,0,11.2,2250
1983,17.31467079645548,17.004313291039214,16.04185974338037,19.858401858879283,362,Daegu,Basic,Premium,0,8.5,3200
1975,12.467501427697712,12.445454783562425,13.799856488049338,10.985888107107613,260,Gwangju,Ganjjajang,Franchise,0,5.8,2050
2007,49.97438213632889,50.87809194295439,64.88352200051251,49.517313513611306,3770,Seoul,Basic,Franchise,1,9.3,4150
2015,73.23599007970823,63.554508957837925,84.29942708670362,66.01585053241335,5580,Gyeonggi,Basic,Normal,0,4.5,4300
2005,44.74202632312614,45.86505009683287,43.57010035930161,32.386505091060826,3100,Seoul,Basic,Normal,1,13.0,3050
1994,27.639345752910504,30.169114668186943,25.772299151101503,26.769290930565315,1170,Seoul,Samseon,Normal,0,7.3,3850
1971,10.021517733494992,10.574907049414248,12.904974875106328,8.775654719356023,209,Gwangju,Basic,Franchise,0,2.2,950
1982,16.714697706633352,15.410477664014659,17.121297872733514,22.637002992328433,349,Incheon,Basic,Normal,1,7.3,350
1974,12.104342860693258,10.046038381343777,12.164524113031472,8.866796744463972,253,Incheon,Ganjjajang,Normal,0,14.0,1200
1991,25.2180342059452,26.554732401930735,23.412971393915413,,820,Seoul,Samseon,Normal,1,7.8,3650
2008,54.47799457463195,48.14167787819466,60.52837377599164,54.4769976149839,4000,Busan,Basic,Franchise,1,7.1,3300
2021,96.82968394949093,100.58468814189669,116.48422630168193,,8720,Incheon,Basic,Premium,1,8.0,9200
1972,11.074652312536763,10.129375264539158,13.815732637790747,14.381259651391662,231,Gwangju,Samseon,Franchise,0,12.1,2950
2009,53.96464879475906,52.070905224289774,61.03726356397783,67.09824601131336,4000,Seoul,Basic,Franchise,1,13.0,4550
1977,13.337675188358498,14.179299366492039,16.816586901061243,13.18867308537813,279,Seoul,Ganjjajang,Normal,0,6.8,2250
2019,89.8379963552734,107.56087215084784,94.36061833401581,108.8557309771876,8350,Seoul,Ganjjajang,Normal,1,5.0,7400
2008,51.709265610887826,55.227485376318064,66.90000143536936,51.84582359348169,4000,Incheon,Basic,Normal,1,12.0,2400
2002,42.473203546784916,36.16239256631657,51.05466363769519,42.15701582218827,2275,Gwangju,Ganjjajang,Normal,0,9.8,2300
1991,24.852723435912974,22.75872734428251,30.35709170351031,26.431280457474802,820,Incheon,Basic,Normal,0,3.0,650
2003,44.74715337503616,46.00183580956899,42.55433516598176,31.84085130570286,2510,Seoul,Samseon,Normal,0,0.9,4800
2022,95.11323746612855,85.2790661421134,85.83395554245836,114.66717643709677,9160,Gwangju,Basic,Normal,0,13.6,6850
1981,15.56779944061684,12.848715759699461,15.37962169544432,22.529209334643557,325,Gyeonggi,Ganjjajang,Normal,0,8.7,1850
2000,36.0121901465281,32.14797337625612,45.195585302806926,32.60353416961956,1865,Gwangju,Samseon,Normal,1,11.9,3150
1980,15.750982032735735,18.00721828053452,,,329,Daegu,Basic,Franchise,0,6.7,1100
2011,61.829070104986464,62.71050530015085,77.70841897617228,53.828428919060755,4320,Daegu,Basic,Franchise,1,3.9,3750
2007,53.1307623289657,44.929227926948855,54.90614369712111,79.51047782487994,3770,Seoul,Basic,Normal,0,10.7,3350
2017,81.97711395390631,68.80404751340006,81.98316194237465,,6470,Gyeonggi,Basic,Normal,1,2.2,4850
1988,22.196300298718185,26.469559088987477,26.238003608269622,19.463153173685935,462,Daegu,Basic,Normal,0,10.8,350
1971,10.303488888325575,9.448392395040974,10.775576535047415,10.721635984490772,215,Gyeonggi,Basic,Normal,0,14.4,650
1990,23.241975142514256,23.811521232137423,26.300813373743765,23.769953935819306,690,Busan,Basic,Franchise,0,2.5,1650
2019,88.35629882985825,84.9126473672069,101.81640959427965,63.56689011247696,8350,Gwangju,Samseon,Franchise,1,13.1,8100
1992,26.795065518489075,25.114250785815187,24.850665267448765,,925,Daegu,Basic,Normal,1,12.3,550
1980,15.054399577935609,14.800635490438648,14.225836929465308,20.393175033301862,314,Busan,Basic,Normal,0,6.5,350
2003,41.767878496957174,45.42724648326732,47.86868955489438,38.082416260444866,2510,Seoul,Basic,Franchise,0,10.2,3650
2002,39.12511893585815,38.57704640315285,39.2923554501736,57.20043347980856,2275,Gwangju,Ganjjajang,Franchise,0,4.8,3300
1981,15.895591154175014,16.058357285815205,16.500058582309173,12.876619062122943,332,Busan,Basic,Normal,0,6.5,350
1973,11.569556724915572,12.47729500860723,12.394088280906766,14.913708057030355,242,Gwangju,Basic,Normal,0,1.0,50
2008,54.82521098753309,55.74365220981177,57.13400124353844,45.04221967498584,4000,Seoul,Basic,Franchise,1,12.2,4500
1982,17.782091161122352,18.24518665082765,17.631271002052582,16.539536414632764,371,Incheon,Ganjjajang,Normal,0,2.1,1350
1982,17.593265013487898,19.329232418061412,15.959703938696492,21.91341191815574,368,Seoul,Basic,Normal,0,1.0,1350
2002,42.35579079552874,49.2765232051103,42.21327825595949,46.63098117477775,2275,Gwangju,Basic,Franchise,1,14.0,2450
2019,89.46748984057415,100.0708300670787,102.93003354514708,112.77552321458371,8350,Seoul,Ganjjajang,Normal,0,1.0,7550
1986,19.361865447190016,22.195419213955173,18.388169074844882,25.137868515975512,405,Daegu,Samseon,Normal,1,14.8,2300
2023,108.02339951433306,101.45746701383301,,131.41390677968556,9620,Seoul,Basic,Normal,1,4.1,7850
1974,11.736627827193862,13.064653710529667,13.205488210936283,11.455357870114257,245,Incheon,Basic,Normal,0,9.6,200
1981,15.666028955465974,12.9087726231425,19.511979796989184,23.230665961671495,327,Gyeonggi,Basic,Franchise,0,13.6,1850
1980,15.219512758413712,16.28528342995254,19.124588568697032,14.078927850021977,318,Incheon,Basic,Premium,0,9.7,3350
2019,87.64365991439246,99.07584997584698,105.66102002247302,75.08872754597914,8350,Busan,Ganjjajang,Premium,1,12.6,9150
1975,12.584370066418014,11.863487040254057,12.941909337705976,,263,Busan,Basic,Normal,0,6.6,200
2022,95.91544702694355,76.86972014744583,99.02704226703878,69.57396655153501,9160,Busan,Samseon,Franchise,1,4.9,10000
2009,57.333683200905774,48.25472359753568,52.97526435746918,50.20048914980895,4000,Gwangju,Basic,Premium,0,7.0,5400
1981,16.770290519725652,19.43310244162044,20.236864758589544,20.104890728973267,350,Gyeonggi,Basic,Normal,0,3.0,850
2001,38.388153725085644,39.365165829132806,45.39614872749983,37.69671260652646,2100,Gwangju,Ganjjajang,Normal,0,3.0,2250
1993,27.60734348708871,25.10213202033106,28.40994926276096,31.02801096437094,1005,Gwangju,Basic,Normal,0,12.7,600
2019,85.71349110494585,76.92884318276796,85.33711910171093,71.41948939039881,8350,Daegu,Basic,Franchise,1,3.2,5900
1999,36.308073303064106,36.61989740313432,35.63566794397922,33.38657323789427,1600,Incheon,Basic,Franchise,1,1.5,2200
1983,17.41442428755278,19.712422273510747,16.124101829574712,13.598563998232896,364,Seoul,Basic,Normal,1,6.0,1400
1990,25.01672912539486,25.74217952709148,24.415026622374764,30.491619281710083,690,Seoul,Basic,Normal,1,9.1,1650
2003,43.97090295963063,40.31391407807794,53.936573193994874,34.3458401018,2510,Seoul,Basic,Normal,0,13.4,2650
2010,60.2944822096118,50.306026518862055,73.5082607255864,83.47728410589357,4110,Seoul,Samseon,Normal,0,13.4,5700
1986,20.141806361875226,16.22783303619088,18.234581664594966,26.102454140025202,421,Daegu,Ganjjajang,Normal,0,10.9,1300
2017,82.2732368159257,72.52380956374596,103.41246104795223,58.752823879130055,6470,Gyeonggi,Basic,Normal,1,9.6,4950
2007,49.40730696623198,54.83546406891238,58.32125889362948,67.91599696130841,3770,Gyeonggi,Basic,Normal,1,5.1,2700
1994,28.717135845806094,29.073810513417456,32.13803028776277,20.69751414435261,1170,Busan,Basic,Normal,0,13.7,900
1982,16.56030073369919,18.199134211912497,19.053991716820615,17.99955396212349,346,Daegu,Ganjjajang,Franchise,0,5.7,2150
1994,27.998142068653717,24.663335461385646,27.996308203694902,25.49498996657659,1170,Gyeonggi,Basic,Premium,0,0.5,4400
1977,13.008530695071334,13.162604935177415,15.992579345112167,16.25225758675145,272,Gyeonggi,Basic,Normal,0,9.3,750
1971,10.024990705709504,11.621332035128097,9.424229093807046,12.981235225389831,209,Gwangju,Ganjjajang,Normal,0,1.5,950
2009,54.98371688844083,60.5389002984174,52.583614234824246,,4000,Busan,Basic,Normal,1,1.3,2550
1998,35.99164038518821,34.876413501675636,42.84640524168361,39.43726491704948,1525,Busan,Basic,Franchise,0,13.4,2100
1981,16.55810683850883,16.67648286640035,18.12001200721489,19.6716550667903,346,Gwangju,Basic,Normal,0,1.2,150
1974,12.002992548319765,10.951377985490971,14.566807261074132,10.994554355363233,251,Seoul,Basic,Normal,0,1.2,1200
2012,60.922458204553415,71.90762211883316,74.82139052632111,67.90888717385891,4580,Seoul,Ganjjajang,Franchise,1,12.4,6400
2016,78.59020923968016,84.40524380277678,94.80187914773438,80.43299011718968,6030,Gwangju,Basic,Normal,0,12.3,3900
1993,27.13131158660383,27.82225244902612,34.40802244987457,31.76676530191315,1005,Gwangju,Ganjjajang,Premium,0,2.8,4600
1984,18.23254421359519,16.90540199576346,19.94353412987547,18.932175378377647,381,Gyeonggi,Samseon,Normal,0,13.9,2950
1997,34.21924080064646,39.8947839351887,39.15024299113518,26.955886281214646,1485,Seoul,Basic,Normal,0,5.8,2150
1999,36.74482856675731,39.547232565611736,36.27351224045748,49.72270152401806,1600,Incheon,Ganjjajang,Normal,1,11.9,2200
2013,65.36474203789,73.63923810728964,73.43739871228571,61.21827631106202,4860,Daegu,Ganjjajang,Franchise,0,6.5,5050
1970,10.426275108302407,11.739278807116074,12.038875209577371,,218,Gyeonggi,Ganjjajang,Normal,0,13.8,1650
2022,94.37895048070263,77.66477536834986,92.05505450932533,,9160,Seoul,Basic,Franchise,1,11.1,8400
2019,82.91895883363918,88.34313685297023,81.92820672878004,61.97355400215529,8350,Gyeonggi,Ganjjajang,Franchise,0,0.0,7700
1990,24.46193520963047,25.963234185405376,27.395276707154817,36.68912660162233,690,Incheon,Samseon,Franchise,0,14.8,3700
2010,59.97249480261177,54.0180738101592,62.790704751347334,75.66173556968799,4110,Seoul,Basic,Normal,0,8.8,3600
1978,13.544183791418211,12.39555726138968,13.336235835337174,13.477362093268274,283,Seoul,Samseon,Normal,1,8.6,3300
2018,81.33205859079078,87.89960292051231,85.46173126091534,68.73220846318094,7530,Busan,Basic,Normal,1,11.4,4600
2005,45.154385316809886,51.417820887390825,58.27310881887556,40.027151351570616,3100,Gwangju,Basic,Franchise,1,6.7,2800
1998,33.93687477097932,40.37417710855871,37.145484104268384,27.66474370753539,1525,Gwangju,Basic,Normal,0,12.9,950
1976,12.948596284990485,15.470178383677304,14.112465575761751,,270,Busan,Basic,Normal,0,14.1,200
1988,21.501219761495534,22.601727046410883,22.56731115478564,31.631754470009966,462,Seoul,Basic,Normal,0,12.1,1600
1986,19.892413608084137,17.338376500987938,25.371414620217397,28.905914311497124,416,Gyeonggi,Basic,Normal,0,7.1,950
2000,37.68552967298354,34.79791739551866,34.7762774633868,,1865,Seoul,Basic,Normal,1,25.18091588624902,2350
2007,51.6264673937117,53.24339400367198,48.21811339443174,71.27786238527179,3770,Gyeonggi,Basic,Franchise,0,4.4,3900
2016,75.56597943562682,74.65111366812143,82.606755615539,58.49250228796119,6030,Gyeonggi,Basic,Normal,0,12.2,4800
1997,33.814864832523774,34.0274141628376,38.387165376067784,28.606397719152845,1485,Seoul,Basic,Franchise,0,7.8,3000
1991,26.392331404930506,25.5498459869226,29.284619700658197,36.69341756656426,820,Gwangju,Basic,Franchise,0,1.1,1550
1977,13.271853554433974,15.869309506285779,17.094543155804587,9.883961671553603,277,Seoul,Ganjjajang,Normal,1,12.0,2250
1995,31.06221213706059,37.211030952519195,32.87244083792322,34.504166590617395,1275,Seoul,Basic,Normal,0,0.7,2000
2011,63.21915273858074,65.61469410382932,61.89899144073087,73.22812136369826,4320,Gyeonggi,Basic,Normal,1,9.8,3650
1973,11.731474479679331,11.995658629861765,12.722505008609335,,245,Seoul,Basic,Normal,0,13.1,1200
1975,12.72382216095696,13.80811713153827,13.300198399747252,12.06007802682638,266,Seoul,Ganjjajang,Normal,0,8.1,2200
1977,13.871253570000047,12.574685024868772,17.766192455438112,19.26519582269937,290,Gyeonggi,Ganjjajang,Normal,1,13.0,1750
1986,20.485034894670786,23.29636140406116,23.58211501662535,25.848479921212896,428,Incheon,Basic,Franchise,1,9.5,1500
1999,35.43568841791078,41.51845688949086,36.60804574923442,52.0421318480343,1600,Seoul,Ganjjajang,Premium,0,10.0,6200
1981,15.481428080096775,14.628503252182192,15.595526316879761,12.813594543541491,323,Seoul,Samseon,Normal,0,6.4,3350
1974,12.39251181032876,13.12210025633305,11.65069824768159,15.81775870342587,259,Gyeonggi,Ganjjajang,Normal,0,10.4,1700
1992,26.453887820390232,27.356335226282344,26.538995922997586,21.177971714498568,925,Incheon,Basic,Normal,0,3.8,800
1989,23.777367658084273,23.1582833663421,23.72244365000793,,600,Daegu,Basic,Normal,1,14.5,400
2018,81.51028438795032,91.41731839765173,104.48390994096198,99.41801554732957,7530,Seoul,Samseon,Normal,0,6.9,8250
1998,32.94396927426945,31.114172212387086,40.9502288938668,26.088577143817016,1525,Seoul,Basic,Normal,0,12.1,2250
1998,33.00632592796499,28.12291552233316,42.75626368757985,33.983524019836295,1525,Seoul,Basic,Normal,0,13.5,2250
2017,78.8983761250793,85.24554483178997,80.02637650285614,64.74152659209042,6470,Gyeonggi,Basic,Normal,0,1.5,5300
1978,13.823278706520266,12.68059713378137,13.835412838002119,11.726280961611359,289,Daegu,Basic,Normal,0,25.18091588624902,100
2022,98.81284412262806,105.140660484276,114.76901550381515,101.804469307919,9160,Seoul,Basic,Normal,0,11.0,7950
2022,99.1696547104135,111.45131023632233,100.812434964358,84.95985292980585,9160,Seoul,Basic,Franchise,0,4.4,8850
1997,31.199019496952687,25.00346914428522,34.37755098590701,22.522062360429416,1485,Seoul,Basic,Franchise,0,10.1,3050
1987,21.79689113903349,22.103885823409247,22.24870106052671,26.00942340301345,455,Gwangju,Basic,Normal,0,2.8,350
